1;2;11
1;2;11
2;2;11
2;2;11
3;2;8
3;2;8
4;2;11
4;2;11
5;2;11
6;2;11
5;2;11
6;2;11
8;2;11
7;2;11
8;2;11
7;2;11
9;2;8
9;2;8
11;2;11
10;2;11
11;2;11
10;2;11
13;2;11
12;2;11
13;2;11
12;2;11
14;2;9
14;2;9
15;2;11
15;2;11
16;0;0
16;0;0
17;2;4
17;2;4
19;2;11
18;2;11
19;2;11
18;2;11
20;2;11
20;2;11
21;2;6
21;2;6
22;2;11
22;2;11
23;2;11
23;2;11
24;2;11
24;2;11
25;2;11
25;2;11
27;0;0
26;2;11
27;0;0
26;2;11
28;2;11
29;0;0
28;2;11
29;0;0
30;2;11
30;2;11
31;2;11
31;2;11
32;2;11
32;2;11
33;2;11
33;2;11
35;2;4
34;2;11
35;2;4
34;2;11
37;2;11
36;2;11
38;2;11
37;2;11
36;2;11
38;2;11
39;2;11
41;2;11
40;2;11
43;2;7
39;2;11
45;2;11
41;2;11
47;2;11
46;2;8
40;2;11
44;2;11
42;2;4
43;2;7
50;2;4
45;2;11
49;2;4
47;2;11
48;2;11
46;2;8
44;2;11
42;2;4
50;2;4
52;2;11
49;2;4
51;2;8
48;2;11
53;2;11
52;2;11
51;2;8
53;2;11
54;2;11
54;2;11
56;2;11
55;0;0
56;2;11
55;0;0
57;2;11
57;2;11
58;0;0
59;2;11
58;0;0
59;2;11
65;2;11
64;2;11
62;2;11
63;2;11
61;2;11
60;2;11
65;2;11
66;2;11
68;2;11
64;2;11
67;2;6
62;2;11
63;2;11
61;2;11
60;2;11
66;2;11
68;2;11
67;2;6
70;2;11
69;2;11
70;2;11
69;2;11
71;2;11
71;2;11
72;2;11
72;2;11
74;0;0
73;2;11
74;0;0
73;2;11
75;2;11
75;2;11
77;2;8
79;2;11
78;2;8
76;2;6
80;2;11
81;2;11
77;2;8
79;2;11
78;2;8
76;2;6
80;2;11
81;2;11
83;2;11
84;2;11
82;2;11
83;2;11
84;2;11
82;2;11
87;2;11
86;2;11
85;2;11
87;2;11
86;2;11
85;2;11
88;2;8
89;2;7
88;2;8
89;2;7
90;2;11
91;2;11
92;2;11
90;2;11
91;2;11
92;2;11
93;2;11
94;2;11
93;2;11
94;2;11
95;2;9
96;2;11
95;2;9
96;2;11
97;2;11
97;2;11
98;2;11
98;2;11
100;2;9
99;2;11
100;2;9
99;2;11
103;0;0
101;2;11
105;2;11
104;2;11
102;2;11
103;0;0
101;2;11
105;2;11
104;2;11
102;2;11
106;2;11
107;2;11
106;2;11
107;2;11
109;2;11
110;2;11
108;2;11
109;2;11
110;2;11
108;2;11
111;2;11
111;2;11
113;2;11
112;2;4
113;2;11
112;2;4
115;2;11
117;2;11
114;2;11
116;2;11
115;2;11
117;2;11
114;2;11
116;2;11
119;2;11
118;2;11
119;2;11
118;2;11
121;2;9
122;2;8
123;2;11
120;2;11
121;2;9
122;2;8
123;2;11
120;2;11
125;2;4
124;2;11
126;2;11
125;2;4
124;2;11
126;2;11
127;2;11
129;2;11
128;2;11
127;2;11
129;2;11
128;2;11
130;2;8
131;2;11
130;2;8
131;2;11
132;2;6
135;2;11
133;2;11
134;2;11
138;2;11
132;2;6
137;2;11
135;2;11
136;2;11
133;2;11
134;2;11
138;2;11
137;2;11
136;2;11
141;2;11
139;2;6
140;2;11
141;2;11
139;2;6
140;2;11
142;2;11
143;2;11
142;2;11
143;2;11
144;2;11
145;2;11
146;2;9
144;2;11
145;2;11
146;2;9
147;2;7
148;2;11
150;2;11
149;2;11
151;2;11
147;2;7
154;2;4
148;2;11
153;2;11
150;2;11
156;2;11
149;2;11
155;2;11
151;2;11
152;2;11
157;2;4
154;2;4
153;2;11
156;2;11
155;2;11
152;2;11
157;2;4
158;2;11
159;2;11
158;2;11
159;2;11
162;2;11
163;2;11
164;2;11
161;2;9
160;2;11
165;2;11
162;2;11
163;2;11
164;2;11
161;2;9
160;2;11
165;2;11
168;2;9
167;2;11
166;2;11
168;2;9
167;2;11
166;2;11
170;2;11
169;2;11
170;2;11
169;2;11
172;2;11
171;2;11
172;2;11
171;2;11
174;2;6
175;2;11
173;2;9
178;0;0
174;2;6
176;2;6
175;2;11
177;2;11
173;2;9
178;0;0
176;2;6
177;2;11
179;2;11
180;0;0
179;2;11
180;0;0
181;2;11
181;2;11
183;2;8
182;2;11
184;0;0
183;2;8
182;2;11
184;0;0
185;0;0
185;0;0
186;2;11
186;2;11
187;2;11
187;2;11
188;2;11
190;2;11
189;2;11
188;2;11
190;2;11
189;2;11
191;2;11
192;2;4
191;2;11
192;2;4
193;2;11
194;2;11
193;2;11
194;2;11
195;2;11
195;2;11
197;2;11
196;2;11
197;2;11
196;2;11
199;2;11
198;2;11
199;2;11
198;2;11
200;2;11
201;0;0
200;2;11
201;0;0
202;2;9
202;2;9
203;2;11
204;2;11
205;2;6
203;2;11
204;2;11
205;2;6
206;2;11
206;2;11
207;2;11
209;2;11
208;2;11
207;2;11
209;2;11
208;2;11
211;2;11
210;2;11
211;2;11
210;2;11
213;2;11
212;0;0
213;2;11
212;0;0
215;2;11
214;2;4
215;2;11
214;2;4
216;2;11
216;2;11
218;2;11
217;2;11
218;2;11
217;2;11
220;0;0
222;2;11
219;2;6
221;2;11
220;0;0
223;2;11
222;2;11
225;2;11
219;2;6
226;2;11
221;2;11
224;2;11
227;0;0
223;2;11
225;2;11
226;2;11
224;2;11
227;0;0
229;2;11
228;2;11
229;2;11
228;2;11
230;0;0
230;0;0
231;2;11
231;2;11
232;2;11
232;2;11
234;2;11
233;2;11
234;2;11
233;2;11
237;0;0
236;2;11
235;2;11
237;0;0
236;2;11
235;2;11
239;2;11
238;2;11
239;2;11
238;2;11
241;2;11
240;2;11
241;2;11
240;2;11
242;2;11
242;2;11
243;2;7
244;2;4
243;2;7
244;2;4
246;2;11
245;2;11
246;2;11
245;2;11
247;2;11
248;2;11
247;2;11
248;2;11
249;2;11
250;2;11
249;2;11
250;2;11
251;2;11
251;2;11
254;2;11
253;2;4
255;2;11
252;2;11
257;2;11
254;2;11
256;2;11
253;2;4
255;2;11
252;2;11
257;2;11
256;2;11
258;2;11
258;2;11
261;2;4
262;0;0
260;0;0
259;2;11
261;2;4
263;2;11
262;0;0
260;0;0
259;2;11
263;2;11
266;2;11
265;2;11
264;2;11
266;2;11
268;2;11
265;2;11
270;2;6
264;2;11
271;2;11
269;2;6
267;2;11
273;2;11
268;2;11
272;2;11
270;2;6
274;2;11
271;2;11
269;2;6
267;2;11
273;2;11
272;2;11
274;2;11
278;2;9
277;2;11
276;2;11
275;2;6
278;2;9
283;2;11
277;2;11
280;2;11
276;2;11
284;2;11
275;2;6
282;2;11
279;2;11
281;2;8
287;2;4
283;2;11
285;2;8
280;2;11
286;2;11
284;2;11
282;2;11
279;2;11
281;2;8
290;2;11
287;2;4
288;0;0
285;2;8
291;2;11
286;2;11
289;2;11
290;2;11
292;2;11
288;0;0
296;2;11
291;2;11
293;2;11
