1;2;11
1;2;11
2;2;11
2;2;11
3;2;11
3;2;11
4;2;11
4;2;11
6;2;11
5;2;11
8;0;0
7;2;11
6;2;11
9;2;11
5;2;11
8;0;0
7;2;11
9;2;11
10;0;0
10;0;0
11;2;11
11;2;11
12;2;11
12;2;11
14;2;11
13;0;0
14;2;11
13;0;0
15;2;11
15;2;11
16;0;0
16;0;0
17;2;11
17;2;11
18;2;11
18;2;11
19;2;9
19;2;9
20;2;11
21;2;11
20;2;11
21;2;11
22;2;11
22;2;11
23;2;11
24;0;0
23;2;11
24;0;0
25;2;11
26;2;11
25;2;11
26;2;11
29;0;0
27;2;11
28;2;11
29;0;0
27;2;11
28;2;11
30;2;11
31;2;11
30;2;11
31;2;11
32;0;0
32;0;0
34;2;11
33;2;11
34;2;11
33;2;11
35;2;11
35;2;11
37;2;11
36;2;11
37;2;11
36;2;11
38;2;11
39;2;11
38;2;11
39;2;11
41;2;11
40;2;11
41;2;11
40;2;11
42;2;11
42;2;11
43;2;11
43;2;11
44;2;11
44;2;11
45;2;11
46;0;0
45;2;11
46;0;0
47;0;0
47;0;0
48;0;0
49;2;11
50;2;11
52;2;11
48;0;0
51;2;11
49;2;11
50;2;11
52;2;11
51;2;11
53;0;0
54;2;11
53;0;0
54;2;11
55;2;11
55;2;11
58;0;0
56;2;6
57;2;11
58;0;0
56;2;6
57;2;11
59;0;0
59;0;0
60;2;11
60;2;11
62;2;11
61;2;8
62;2;11
61;2;8
64;2;11
63;0;0
64;2;11
63;0;0
65;2;11
66;0;0
65;2;11
66;0;0
68;0;0
67;2;11
68;0;0
67;2;11
69;2;11
69;2;11
70;2;11
72;2;11
71;2;11
70;2;11
73;2;11
74;2;11
72;2;11
71;2;11
73;2;11
74;2;11
75;2;11
75;2;11
77;0;0
76;2;11
77;0;0
76;2;11
78;2;11
79;2;11
80;2;11
81;0;0
78;2;11
83;2;11
79;2;11
82;2;11
80;2;11
84;2;11
81;0;0
85;2;11
83;2;11
82;2;11
84;2;11
87;2;11
88;0;0

86;2;11
87;2;11
88;0;0
86;2;11
89;2;11
89;2;11
90;2;11
90;2;11
91;2;11
93;2;11
92;2;11
91;2;11
93;2;11
92;2;11
96;0;0
97;0;0
94;2;11
95;2;11
96;0;0
98;2;11
97;0;0
94;2;11
95;2;11
98;2;11
99;2;11
100;0;0
99;2;11
100;0;0
102;2;11
101;2;11
102;2;11
101;2;11
104;2;11
103;2;11
104;2;11
103;2;11
105;2;11
105;2;11
106;2;11
106;2;11
107;2;11
107;2;11
109;2;11
108;2;11
109;2;11
108;2;11
112;2;11
111;2;11
110;2;11
112;2;11
114;0;0
111;2;11
113;0;0
110;2;11
114;0;0
113;0;0
116;2;11
115;2;11
116;2;11
115;2;11
117;2;11
118;0;0
117;2;11
118;0;0
119;2;11
119;2;11
120;2;11
120;2;11
121;2;11
121;2;11
122;2;11
123;2;11
122;2;11
123;2;11
124;2;11
125;2;11
124;2;11
125;2;11
126;0;0
126;0;0
127;2;11
127;2;11
128;2;11
128;2;11
129;2;11
129;2;11
130;2;11
131;0;0
130;2;11
131;0;0
132;2;11
132;2;11
133;2;11
133;2;11
134;2;11
134;2;11
135;2;11
135;2;11
138;2;11
137;2;11
136;0;0
138;2;11
137;2;11
136;0;0
139;2;11
139;2;11
142;2;11
141;0;0
140;0;0
142;2;11
141;0;0
140;0;0
144;0;0
143;2;11
144;0;0
143;2;11
145;2;11
145;2;11
146;2;11
147;0;0
146;2;11
147;0;0
148;2;11
148;2;11
149;2;11
149;2;11
150;2;11
150;2;11
151;2;11
151;2;11
153;2;11
154;2;11
152;2;11
153;2;11
154;2;11
152;2;11
156;0;0
155;2;11
156;0;0
155;2;11
158;0;0
160;2;11
159;2;11
157;2;11
163;2;11
158;0;0
162;2;11
159;2;11
161;2;11
157;2;11
163;2;11
166;2;11
165;2;11
162;2;11
164;0;0
161;2;11
166;2;11
165;2;11
164;0;0
168;2;11
167;0;0
169;2;11
168;2;11
167;0;0
169;2;11
170;2;11
173;0;0
172;2;11
171;2;11
170;2;11
173;0;0
172;2;11
171;2;11
174;2;11
176;2;11
175;2;11
177;2;11
178;2;11
174;2;11
176;2;11
175;2;11
177;2;11
178;2;11
180;2;11
179;2;11
180;2;11
179;2;11
181;2;11
182;0;0
181;2;11
182;0;0
183;2;11
183;2;11
185;2;11
188;2;11
187;2;11
184;2;11
186;2;11
190;2;11
185;2;11
191;2;11
188;2;11
192;0;0
187;2;11
189;2;11
184;2;11
186;2;11
190;2;11
193;2;11
191;2;11
192;0;0
189;2;11
193;2;11
194;0;0
194;0;0
196;2;11
198;2;11
195;2;11
197;2;11
196;2;11
198;2;11
195;2;11
197;2;11
200;0;0
201;2;11
199;2;11
200;0;0
201;2;11
199;2;11
202;2;11
203;2;11
202;2;11
203;2;11
206;2;11
204;2;11
205;2;11
206;2;11
204;2;11
205;2;11
211;2;11
209;2;11
208;2;11
210;0;0
207;2;11
213;0;0
211;2;11
214;2;11
212;2;11
209;2;11
208;2;11
210;0;0
207;2;11
215;2;11
213;0;0
214;2;11
212;2;11
215;2;11
216;2;11
217;0;0
216;2;11
217;0;0
218;2;11
218;2;11
221;2;11
224;2;11
222;2;11
223;2;11
220;2;11
219;2;11
221;2;11
224;2;11
222;2;11
223;2;11
220;2;11
219;2;11
225;0;0
226;0;0
227;2;11
228;2;11
225;0;0
229;2;11
226;0;0
227;2;11
228;2;11
229;2;11
230;2;11
230;2;11
231;2;11
232;2;11
233;2;11
231;2;11
232;2;11
233;2;11
238;0;0
237;2;11
235;2;11
236;0;0
234;2;11
240;0;0
238;0;0
239;2;11
237;2;11
235;2;11
236;0;0
234;2;11
240;0;0
239;2;11
242;2;11
241;2;11
242;2;11
241;2;11
244;2;11
243;2;11
244;2;11
243;2;11
245;2;11
247;0;0
246;2;11
245;2;11
247;0;0
246;2;11
248;2;11
248;2;11
250;2;11
249;2;11
250;2;11
249;2;11
253;2;11
251;2;11
252;0;0
253;2;11
251;2;11
252;0;0
254;2;11
254;2;11
255;2;11
255;2;11
256;2;11
256;2;11
257;2;11
258;2;4
259;2;11
257;2;11
258;2;4
259;2;11
260;2;11
262;2;11
261;2;11
262;2;11
261;2;11
264;2;11
265;2;11
263;2;11
264;2;11
265;2;11
263;2;11
266;0;0
266;0;0
269;2;11
268;0;0
267;2;11
269;2;11
268;0;0
267;2;11
272;0;0
273;0;0
270;2;11
271;2;11
272;0;0
274;2;11
273;0;0
270;2;11
271;2;11
274;2;11
276;0;0
275;2;11
277;2;11
276;0;0
275;2;11
277;2;11
279;2;11
278;2;11
279;2;11
278;2;11
280;2;11
280;2;11
281;2;11
281;2;11
283;0;0
282;2;11
283;0;0
282;2;11
284;0;0
284;0;0
285;0;0
285;0;0
287;2;11
286;2;11
287;2;11
286;2;11
288;2;11
288;2;11
289;0;0
291;0;0
290;2;11
289;0;0
291;0;0
290;2;11
292;2;11
292;2;11
293;2;11
293;2;11
294;2;11
